dbo:Place;;;what is the bnf id of <A>;select ?a where { <A> <http://dbpedia.org/ontology/bnfId> ?a };select ?a where { ?a <http://dbpedia.org/ontology/bnfId> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the border of <A>;select ?a where { <A> <http://dbpedia.org/ontology/border> ?a };select ?a where { ?a <http://dbpedia.org/ontology/border> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the bpn id of <A>;select ?a where { <A> <http://dbpedia.org/ontology/bpnId> ?a };select ?a where { ?a <http://dbpedia.org/ontology/bpnId> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the budget of <A>;select ?a where { <A> <http://dbpedia.org/ontology/budget> ?a };select ?a where { ?a <http://dbpedia.org/ontology/budget> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the builder of <A>;select ?a where { <A> <http://dbpedia.org/ontology/builder> ?a };select ?a where { ?a <http://dbpedia.org/ontology/builder> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the building end date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/buildingEndDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/buildingEndDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the building start date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/buildingStartDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/buildingStartDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the call sign of <A>;select ?a where { <A> <http://dbpedia.org/ontology/callSign> ?a };select ?a where { ?a <http://dbpedia.org/ontology/callSign> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the capacity of <A>;select ?a where { <A> <http://dbpedia.org/ontology/capacity> ?a };select ?a where { ?a <http://dbpedia.org/ontology/capacity> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the cas number of <A>;select ?a where { <A> <http://dbpedia.org/ontology/casNumber> ?a };select ?a where { ?a <http://dbpedia.org/ontology/casNumber> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the cas supplemental of <A>;select ?a where { <A> <http://dbpedia.org/ontology/casSupplemental> ?a };select ?a where { ?a <http://dbpedia.org/ontology/casSupplemental> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the category of <A>;select ?a where { <A> <http://dbpedia.org/ontology/category> ?a };select ?a where { ?a <http://dbpedia.org/ontology/category> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the chain of <A>;select ?a where { <A> <http://dbpedia.org/ontology/chain> ?a };select ?a where { ?a <http://dbpedia.org/ontology/chain> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the chair label of <A>;select ?a where { <A> <http://dbpedia.org/ontology/chairLabel> ?a };select ?a where { ?a <http://dbpedia.org/ontology/chairLabel> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the chairman of <A>;select ?a where { <A> <http://dbpedia.org/ontology/chairman> ?a };select ?a where { ?a <http://dbpedia.org/ontology/chairman> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the chancellor of <A>;select ?a where { <A> <http://dbpedia.org/ontology/chancellor> ?a };select ?a where { ?a <http://dbpedia.org/ontology/chancellor> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the channel of <A>;select ?a where { <A> <http://dbpedia.org/ontology/channel> ?a };select ?a where { ?a <http://dbpedia.org/ontology/channel> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the city of <A>;select ?a where { <A> <http://dbpedia.org/ontology/city> ?a };select ?a where { ?a <http://dbpedia.org/ontology/city> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the class of <A>;select ?a where { <A> <http://dbpedia.org/ontology/class> ?a };select ?a where { ?a <http://dbpedia.org/ontology/class> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the closing date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/closingDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/closingDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the closing year of <A>;select ?a where { <A> <http://dbpedia.org/ontology/closingYear> ?a };select ?a where { ?a <http://dbpedia.org/ontology/closingYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the coach of <A>;select ?a where { <A> <http://dbpedia.org/ontology/coach> ?a };select ?a where { ?a <http://dbpedia.org/ontology/coach> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the coached team of <A>;select ?a where { <A> <http://dbpedia.org/ontology/coachedTeam> ?a };select ?a where { ?a <http://dbpedia.org/ontology/coachedTeam> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the code of <A>;select ?a where { <A> <http://dbpedia.org/ontology/code> ?a };select ?a where { ?a <http://dbpedia.org/ontology/code> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the colour of <A>;select ?a where { <A> <http://dbpedia.org/ontology/colour> ?a };select ?a where { ?a <http://dbpedia.org/ontology/colour> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the colour hex code of <A>;select ?a where { <A> <http://dbpedia.org/ontology/colourHexCode> ?a };select ?a where { ?a <http://dbpedia.org/ontology/colourHexCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the colour name of <A>;select ?a where { <A> <http://dbpedia.org/ontology/colourName> ?a };select ?a where { ?a <http://dbpedia.org/ontology/colourName> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the commander of <A>;select ?a where { <A> <http://dbpedia.org/ontology/commander> ?a };select ?a where { ?a <http://dbpedia.org/ontology/commander> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the committee of <A>;select ?a where { <A> <http://dbpedia.org/ontology/committee> ?a };select ?a where { ?a <http://dbpedia.org/ontology/committee> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the common name of <A>;select ?a where { <A> <http://dbpedia.org/ontology/commonName> ?a };select ?a where { ?a <http://dbpedia.org/ontology/commonName> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the company of <A>;select ?a where { <A> <http://dbpedia.org/ontology/company> ?a };select ?a where { ?a <http://dbpedia.org/ontology/company> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the connotation of <A>;select ?a where { <A> <http://dbpedia.org/ontology/connotation> ?a };select ?a where { ?a <http://dbpedia.org/ontology/connotation> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the cospar id of <A>;select ?a where { <A> <http://dbpedia.org/ontology/cosparId> ?a };select ?a where { ?a <http://dbpedia.org/ontology/cosparId> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the cost of <A>;select ?a where { <A> <http://dbpedia.org/ontology/cost> ?a };select ?a where { ?a <http://dbpedia.org/ontology/cost> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the country of <A>;select ?a where { <A> <http://dbpedia.org/ontology/country> ?a };select ?a where { ?a <http://dbpedia.org/ontology/country> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the county of <A>;select ?a where { <A> <http://dbpedia.org/ontology/county> ?a };select ?a where { ?a <http://dbpedia.org/ontology/county> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the cpu of <A>;select ?a where { <A> <http://dbpedia.org/ontology/cpu> ?a };select ?a where { ?a <http://dbpedia.org/ontology/cpu> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the creator of <A>;select ?a where { <A> <http://dbpedia.org/ontology/creator> ?a };select ?a where { ?a <http://dbpedia.org/ontology/creator> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the cuisine of <A>;select ?a where { <A> <http://dbpedia.org/ontology/cuisine> ?a };select ?a where { ?a <http://dbpedia.org/ontology/cuisine> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the currency of <A>;select ?a where { <A> <http://dbpedia.org/ontology/currency> ?a };select ?a where { ?a <http://dbpedia.org/ontology/currency> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the current status of <A>;select ?a where { <A> <http://dbpedia.org/ontology/currentStatus> ?a };select ?a where { ?a <http://dbpedia.org/ontology/currentStatus> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/date> ?a };select ?a where { ?a <http://dbpedia.org/ontology/date> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the date of abandonment of <A>;select ?a where { <A> <http://dbpedia.org/ontology/dateOfAbandonment> ?a };select ?a where { ?a <http://dbpedia.org/ontology/dateOfAbandonment> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the daylight saving time zone of <A>;select ?a where { <A> <http://dbpedia.org/ontology/daylightSavingTimeZone> ?a };select ?a where { ?a <http://dbpedia.org/ontology/daylightSavingTimeZone> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the creator of <A>;select ?a where { <A> <http://purl.org/dc/terms/creator> ?a };select ?a where { ?a <http://purl.org/dc/terms/creator> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the language of <A>;select ?a where { <A> <http://purl.org/dc/elements/1.1/language> ?a };select ?a where { ?a <http://purl.org/dc/elements/1.1/language> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the rights of <A>;select ?a where { <A> <http://purl.org/dc/elements/1.1/rights> ?a };select ?a where { ?a <http://purl.org/dc/elements/1.1/rights> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the subject of <A>;select ?a where { <A> <http://purl.org/dc/elements/1.1/subject> ?a };select ?a where { ?a <http://purl.org/dc/elements/1.1/subject> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the type of <A>;select ?a where { <A> <http://purl.org/dc/elements/1.1/type> ?a };select ?a where { ?a <http://purl.org/dc/elements/1.1/type> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the description of <A>;select ?a where { <A> <http://purl.org/dc/terms/description> ?a };select ?a where { ?a <http://purl.org/dc/terms/description> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the modified of <A>;select ?a where { <A> <http://purl.org/dc/terms/modified> ?a };select ?a where { ?a <http://purl.org/dc/terms/modified> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the subject of <A>;select ?a where { <A> <http://purl.org/dc/terms/subject> ?a };select ?a where { ?a <http://purl.org/dc/terms/subject> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the delivery date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/deliveryDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/deliveryDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the demonym of <A>;select ?a where { <A> <http://dbpedia.org/ontology/demonym> ?a };select ?a where { ?a <http://dbpedia.org/ontology/demonym> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the density of <A>;select ?a where { <A> <http://dbpedia.org/ontology/density> ?a };select ?a where { ?a <http://dbpedia.org/ontology/density> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the depiction description of <A>;select ?a where { <A> <http://dbpedia.org/ontology/depictionDescription> ?a };select ?a where { ?a <http://dbpedia.org/ontology/depictionDescription> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the depth of <A>;select ?a where { <A> <http://dbpedia.org/ontology/depth> ?a };select ?a where { ?a <http://dbpedia.org/ontology/depth> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the deputy of <A>;select ?a where { <A> <http://dbpedia.org/ontology/deputy> ?a };select ?a where { ?a <http://dbpedia.org/ontology/deputy> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the description of <A>;select ?a where { <A> <http://dbpedia.org/ontology/description> ?a };select ?a where { ?a <http://dbpedia.org/ontology/description> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the designer company of <A>;select ?a where { <A> <http://dbpedia.org/ontology/designCompany> ?a };select ?a where { ?a <http://dbpedia.org/ontology/designCompany> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the designer of <A>;select ?a where { <A> <http://dbpedia.org/ontology/designer> ?a };select ?a where { ?a <http://dbpedia.org/ontology/designer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the destruction date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/destructionDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/destructionDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the developer of <A>;select ?a where { <A> <http://dbpedia.org/ontology/developer> ?a };select ?a where { ?a <http://dbpedia.org/ontology/developer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the diameter of <A>;select ?a where { <A> <http://dbpedia.org/ontology/diameter> ?a };select ?a where { ?a <http://dbpedia.org/ontology/diameter> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;who is the discoverer of <A>;select ?a where { <A> <http://dbpedia.org/ontology/discoverer> ?a };select ?a where { ?a <http://dbpedia.org/ontology/discoverer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the distance of <A>;select ?a where { <A> <http://dbpedia.org/ontology/distance> ?a };select ?a where { ?a <http://dbpedia.org/ontology/distance> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the distributor of <A>;select ?a where { <A> <http://dbpedia.org/ontology/distributor> ?a };select ?a where { ?a <http://dbpedia.org/ontology/distributor> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the district of <A>;select ?a where { <A> <http://dbpedia.org/ontology/district> ?a };select ?a where { ?a <http://dbpedia.org/ontology/district> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the division of <A>;select ?a where { <A> <http://dbpedia.org/ontology/division> ?a };select ?a where { ?a <http://dbpedia.org/ontology/division> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the draft of <A>;select ?a where { <A> <http://dbpedia.org/ontology/draft> ?a };select ?a where { ?a <http://dbpedia.org/ontology/draft> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the draft year of <A>;select ?a where { <A> <http://dbpedia.org/ontology/draftYear> ?a };select ?a where { ?a <http://dbpedia.org/ontology/draftYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the drugbank of <A>;select ?a where { <A> <http://dbpedia.org/ontology/drugbank> ?a };select ?a where { ?a <http://dbpedia.org/ontology/drugbank> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the duration of <A>;select ?a where { <A> <http://dbpedia.org/ontology/duration> ?a };select ?a where { ?a <http://dbpedia.org/ontology/duration> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the editor of <A>;select ?a where { <A> <http://dbpedia.org/ontology/editor> ?a };select ?a where { ?a <http://dbpedia.org/ontology/editor> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the election majority of <A>;select ?a where { <A> <http://dbpedia.org/ontology/electionMajority> ?a };select ?a where { ?a <http://dbpedia.org/ontology/electionMajority> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the elevation of <A>;select ?a where { <A> <http://dbpedia.org/ontology/elevation> ?a };select ?a where { ?a <http://dbpedia.org/ontology/elevation> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the elevation quote of <A>;select ?a where { <A> <http://dbpedia.org/ontology/elevationQuote> ?a };select ?a where { ?a <http://dbpedia.org/ontology/elevationQuote> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the end point of <A>;select ?a where { <A> <http://dbpedia.org/ontology/endPoint> ?a };select ?a where { ?a <http://dbpedia.org/ontology/endPoint> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the engineer of <A>;select ?a where { <A> <http://dbpedia.org/ontology/engineer> ?a };select ?a where { ?a <http://dbpedia.org/ontology/engineer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the era of <A>;select ?a where { <A> <http://dbpedia.org/ontology/era> ?a };select ?a where { ?a <http://dbpedia.org/ontology/era> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the ethnic groups in year of <A>;select ?a where { <A> <http://dbpedia.org/ontology/ethnicGroupsInYear> ?a };select ?a where { ?a <http://dbpedia.org/ontology/ethnicGroupsInYear> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the event of <A>;select ?a where { <A> <http://dbpedia.org/ontology/event> ?a };select ?a where { ?a <http://dbpedia.org/ontology/event> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the executive producer of <A>;select ?a where { <A> <http://dbpedia.org/ontology/executiveProducer> ?a };select ?a where { ?a <http://dbpedia.org/ontology/executiveProducer> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the extinction date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/extinctionDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/extinctionDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the failed launches of <A>;select ?a where { <A> <http://dbpedia.org/ontology/failedLaunches> ?a };select ?a where { ?a <http://dbpedia.org/ontology/failedLaunches> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the fda unii code of <A>;select ?a where { <A> <http://dbpedia.org/ontology/fdaUniiCode> ?a };select ?a where { ?a <http://dbpedia.org/ontology/fdaUniiCode> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the feast day of <A>;select ?a where { <A> <http://dbpedia.org/ontology/feastDay> ?a };select ?a where { ?a <http://dbpedia.org/ontology/feastDay> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the firstleader of <A>;select ?a where { <A> <http://dbpedia.org/ontology/firstLeader> ?a };select ?a where { ?a <http://dbpedia.org/ontology/firstLeader> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the firstpopularvote of <A>;select ?a where { <A> <http://dbpedia.org/ontology/firstPopularVote> ?a };select ?a where { ?a <http://dbpedia.org/ontology/firstPopularVote> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the flag of <A>;select ?a where { <A> <http://dbpedia.org/ontology/flag> ?a };select ?a where { ?a <http://dbpedia.org/ontology/flag> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the flooding date of <A>;select ?a where { <A> <http://dbpedia.org/ontology/floodingDate> ?a };select ?a where { ?a <http://dbpedia.org/ontology/floodingDate> [] . ?a a <http://dbpedia.org/ontology/Place> }
dbo:Place;;;what is the depiction from http://xmlns.com/foaf/spec/#term_depiction of <A>;select ?a where { <A> <http://xmlns.com/foaf/0.1/depiction> ?a };select ?a where { ?a <http://xmlns.com/foaf/0.1/depiction> [] . ?a a <http://dbpedia.org/ontology/Place> }
