http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Athlete;;<B> and <A> played their first match for which team?;SELECT DISTINCT ?uri where { <B> dbp_debutteam ?uri . <A> dbp_debutteam ?uri };select distinct ?a, ?b where { ?b dbp_debutteam ?uri . ?a dbp_debutteam ?uri };afa75d6b6d03454f9b688dd0080985fb
;http://dbpedia.org/ontology/SportsTeam;;<B> has a stadium in <A>?;ASK where { <B> dbo_stadium <A> };select distinct ?a, ?b where { ?b dbo_stadium ?a };858f8152827d43efa3d30f8630da9251
;http://dbpedia.org/ontology/Athlete;;<B> plays for the <A> national team?;ASK where { <B> dbp_nationalteam <A> };select distinct ?a, ?b where { ?b dbp_nationalteam ?a };c1a557197361403b93c245a8252279ca
;http://dbpedia.org/ontology/SportFacility;;Among which basket ball team having arena as <B> has president as <A> ?;SELECT DISTINCT ?uri where { ?uri dbp_arena <B> . ?uri dbp_president <A> . ?uri a dbo_BasketballTeam };select distinct ?a, ?b where { ?uri dbp_arena ?b . ?uri dbp_president ?a . ?uri a dbo_BasketballTeam };cd9216dbcecb43639fc1acb8f8f6e299
;;;Count all american football players whose former team owns <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_city <A> . ?uri dbo_formerTeam ?x . ?uri a dbo_AmericanFootballPlayer };select distinct ?a where { ?x dbp_city ?a . ?uri dbo_formerTeam ?x . ?uri a dbo_AmericanFootballPlayer };7246b56a6a294f789c8060bdd018db4b
http://dbpedia.org/ontology/SportsSeason;;;Count all the universities who participated in the tournament won by <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_champion <A> . ?uri dbp_athletics ?x . ?uri a dbo_University };select distinct ?a where { ?x dbp_champion ?a . ?uri dbp_athletics ?x . ?uri a dbo_University };5c55ff44c6ac449d923b0a43437ec726
http://dbpedia.org/ontology/SportFacility;;;Count all those who previously played for a team which ownes <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_field <A> . ?uri dbo_formerTeam ?x };select distinct ?a where { ?x dbp_field ?a . ?uri dbo_formerTeam ?x };2ca6c46d4387400999f62cc8354d3f73
;;;Count all those who've played for the youth club which owns the <A> stadium.;SELECT DISTINCT COUNT(?uri) where { ?x dbp_ground <A> . ?uri dbp_youthclubs ?x };select distinct ?a where { ?x dbp_ground ?a . ?uri dbp_youthclubs ?x };3ca24dd2487c4192af7eabf87b4a30f5
http://dbpedia.org/ontology/Person;;;Count all those whose youth club was managed by <A>.;SELECT DISTINCT COUNT(?uri) where { ?x dbp_manager <A> . ?uri dbp_youthclubs ?x };select distinct ?a where { ?x dbp_manager ?a . ?uri dbp_youthclubs ?x };c302f010d82f40b4819adce71cf9e672
http://dbpedia.org/ontology/SportsSeason;;;Count all those whose youthclub performed at the <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_season <A> . ?uri dbp_youthclubs ?x . ?uri a dbo_Athlete };select distinct ?a where { ?x dbo_season ?a . ?uri dbp_youthclubs ?x . ?uri a dbo_Athlete };44babf14274042b6a9d97382855b1f6f
http://dbpedia.org/ontology/Person;;;Count everyone who was in a youthclub chaired by <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_chairman <A> . ?uri dbp_youthclubs ?x };select distinct ?a where { ?x dbp_chairman ?a . ?uri dbp_youthclubs ?x };70aa9eff865c482b9b003af932aaf051
http://dbpedia.org/ontology/Sport;;;Count the number of  sport played by the school which also plays <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_sport <A> . ?x dbo_sport ?uri };select distinct ?a where { ?x dbo_sport ?a . ?x dbo_sport ?uri };01cd1e78b6be40e98f1e8db6d8b64385
http://dbpedia.org/ontology/Athlete;;;Count the number of first drivers in all the GPs where <A> was a first driver?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_poleDriver <A> . ?x dbo_firstDriver ?uri . ?uri a dbo_RacingDriver };select distinct ?a where { ?x dbo_poleDriver ?a . ?x dbo_firstDriver ?uri . ?uri a dbo_RacingDriver };10db28c2f3964aa78fae4f3291f87ec4
;;;Count the number of sports played by schools which play <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_sport <A> . ?x dbo_sport ?uri };select distinct ?a where { ?x dbo_sport ?a . ?x dbo_sport ?uri };87fb8fce27b84f93b8bce8c5f37fd3f3
http://dbpedia.org/ontology/Sport;;;Count the number of sports played by the universities whihc also plays <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_athletics <A> . ?x dbp_athletics ?uri };select distinct ?a where { ?x dbo_athletics ?a . ?x dbp_athletics ?uri };b335029079ec49f5972d4b5846330c15
http://dbpedia.org/ontology/Sport;;;Count the number of sports played by the universities whose one of the sports is <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_athletics <A> . ?x dbp_athletics ?uri };select distinct ?a where { ?x dbo_athletics ?a . ?x dbp_athletics ?uri };f250fdf5363442e1a68b1575a75f7649
http://dbpedia.org/ontology/Person;;;Count the number of sports played by university which also plays <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_athletics <A> . ?x dbp_athletics ?uri };select distinct ?a where { ?x dbp_athletics ?a . ?x dbp_athletics ?uri };2ad75f9b93f64498968879d9c695fb02
;;;Count the number of sports team members  which have player named <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_name <A> . ?x dbp_name ?uri };select distinct ?a where { ?x dbp_name ?a . ?x dbp_name ?uri };3480c793f4804929a97fe292acfa30a9
http://dbpedia.org/ontology/SportsLeague;;;Count the number teams which have  former ice hockey players which also included <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_formerTeam <A> . ?x dbo_formerTeam ?uri };select distinct ?a where { ?x dbo_formerTeam ?a . ?x dbo_formerTeam ?uri };76d7c51e723d48af9852d33633d70572
http://dbpedia.org/ontology/SportsLeague;;;Count the participants of the <A>.;SELECT DISTINCT COUNT(?uri) where { ?uri dbo_league <A> };select distinct ?a where { ?uri dbo_league ?a };55b783d8ff214544b144eab6929fe919
;;;Count the sports played at universities located in <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_campus <A> . ?x dbo_sport ?uri };select distinct ?a where { ?x dbo_campus ?a . ?x dbo_sport ?uri };39670fa8f4204ba69a06afe012d003cb
;;;Count the tenants of the stadiums designed by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_architect <A> . ?x dbo_tenant ?uri };select distinct ?a where { ?x dbo_architect ?a . ?x dbo_tenant ?uri };95cbbbabb49c4cf6a010c6ea3c230633
;;;Count the tenants of the stadiums owned by <A>.;SELECT DISTINCT COUNT(?uri) where { ?x dbp_owner <A> . ?x dbp_tenants ?uri };select distinct ?a where { ?x dbp_owner ?a . ?x dbp_tenants ?uri };9dc0111186b24e9c86ae66f5bd0cefcb
http://dbpedia.org/ontology/SportsTeam;;;Current players of <A> have previously played for how many different teams?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_team <A> . ?x dbo_formerTeam ?uri . ?uri a dbo_SportsTeam };select distinct ?a where { ?x dbo_team ?a . ?x dbo_formerTeam ?uri . ?uri a dbo_SportsTeam };05e132cfe14a4f008e5be637c21deb07
http://dbpedia.org/class/yago/Trainer110722575;;;Did <A> manage a club at the <B>?;ASK where { <A> dbp_managerclubs <B> };select distinct ?a, ?b where { ?a dbp_managerclubs ?b };2e9acabbe693475ea85bed543e1ebef7
http://dbpedia.org/class/yago/Trainer110722575;;;Did <A> manage a club of <B>;ASK where { <A> dbo_managerClub <B> };select distinct ?a, ?b where { ?a dbo_managerClub ?b };6e5ca1c3866c4d40803a16e1119672a6
http://dbpedia.org/ontology/SportsTeam;http://dbpedia.org/ontology/Athlete;;Did <B> play for the <A>?;ASK where { <B> dbp_pastteams <A> };select distinct ?a, ?b where { ?b dbp_pastteams ?a };cb2281af4c674df6a881117802e8115c
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Athlete;;Did <B> train <A>;ASK where { <A> dbp_trainer <B> };select distinct ?a, ?b where { ?a dbp_trainer ?b };4a61c257cb3c4649a59faec69a5bab87
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Person;;Does <A> play as <B>?;ASK where { <A> dbp_position <B> };select distinct ?a, ?b where { ?a dbp_position ?b };22fdf1b988044e3992540ed303e59a54
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Person;;Does <A> play as a <B>?;ASK where { <A> dbo_position <B> };select distinct ?a, ?b where { ?a dbo_position ?b };ee0133ba177848fdaa63a9a0a5fc217d
http://dbpedia.org/ontology/Athlete;;;Does <A> play for <B>?;ASK where { <A> dbp_currentTeam <B> };select distinct ?a, ?b where { ?a dbp_currentTeam ?b };cf9b667b1efe4e6cb0e035746c6bba30
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/SportsTeam;;Does <A> play for the <B>?;ASK where { <A> dbp_currentclub <B> };select distinct ?a, ?b where { ?a dbp_currentclub ?b };f08511a93db54c32a2dcbc4a4f4d74d4
http://dbpedia.org/ontology/Athlete;;;Does <A> play for the <B>'s national team?;ASK where { <A> dbp_nationalteam <B> };select distinct ?a, ?b where { ?a dbp_nationalteam ?b };5a87e57658014b01807840c74c342a12
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/SportsTeam;;Does <A> play in the <B>?;ASK where { <A> dbp_nationalteam <B> };select distinct ?a, ?b where { ?a dbp_nationalteam ?b };477fee2dbaf14427a27647739e512878
;http://dbpedia.org/ontology/Athlete;;Does <B> belong in the <A> club?;ASK where { <B> dbp_club <A> };select distinct ?a, ?b where { ?b dbp_club ?a };000f216ee4234a449366505231378897
;http://dbpedia.org/ontology/Athlete;;Does <B> currently play for <A>?;ASK where { <B> dbp_currentclub <A> };select distinct ?a, ?b where { ?b dbp_currentclub ?a };5fe5d9294f7a466290ef022f51f60336
http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/Athlete;;Does <B> play as a <A>?;ASK where { <B> dbo_position <A> };select distinct ?a, ?b where { ?b dbo_position ?a };3c09aa3e2b3849638009db8e6cb205ea
;http://dbpedia.org/ontology/Athlete;;Does <B> play for the <A>?;ASK where { <B> dbp_club <A> };select distinct ?a, ?b where { ?b dbp_club ?a };bc66c5524237472895f7631eb4e962e0
http://dbpedia.org/ontology/SportsTeam;http://dbpedia.org/ontology/Athlete;;Does <B> play in <A>?;ASK where { <B> dbp_nationalteam <A> };select distinct ?a, ?b where { ?b dbp_nationalteam ?a };2d605f84b9af4256b26d59a784cee86e
;;;Enumerate all the first teams of the GPs which were held in <A>;SELECT DISTINCT COUNT(?uri) where { ?x dbp_location <A> . ?x dbp_firstTeam ?uri };select distinct ?a where { ?x dbp_location ?a . ?x dbp_firstTeam ?uri };613c74a4ec09400a94fd8ede2e063e5c
;;;Estimate the number of sports divisions at the universities under <A>.;SELECT DISTINCT COUNT(?uri) where { ?x dbo_affiliation <A> . ?x dbo_sport ?uri };select distinct ?a where { ?x dbo_affiliation ?a . ?x dbo_sport ?uri };3f549a2b9eb34b59bd94ab9d9d2a60d2
http://dbpedia.org/ontology/SportsTeam;;;Find the total number of tenants of the stadium whose tenants was <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_tenants <A> . ?x dbp_tenants ?uri };select distinct ?a where { ?x dbp_tenants ?a . ?x dbp_tenants ?uri };24853dbf6de64eb1951cbc2cb6673cf5
http://dbpedia.org/ontology/Athlete;;;For how many cities's teams did <A> play?;SELECT DISTINCT COUNT(?uri) where { <A> dbo_formerTeam ?x . ?x dbo_locationCity ?uri . ?x a dbo_SportsTeam };select distinct ?a where { ?a dbo_formerTeam ?x . ?x dbo_locationCity ?uri . ?x a dbo_SportsTeam };e3e4596a38cd41b5925a1131d75af14f
;;;For how many different teams have <A> been drafted ?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_placeOfBirth <A> . ?x dbo_draftTeam ?uri };select distinct ?a where { ?x dbp_placeOfBirth ?a . ?x dbo_draftTeam ?uri };859ca6438ab1484a8e5317f11e6d7dba
http://dbpedia.org/ontology/SportsTeam;;;For how many different teams have the players debuted in <A> played?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_debutTeam <A> . ?x dbo_team ?uri . ?uri a dbo_SportsTeam };select distinct ?a where { ?x dbo_debutTeam ?a . ?x dbo_team ?uri . ?uri a dbo_SportsTeam };ae6419f5a7924093b8efc0ecde37fa37
http://dbpedia.org/ontology/SportsTeam;;;For how many other teams have the former players of <A> played?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_formerTeam <A> . ?x dbp_playedFor ?uri . ?uri a dbo_SportsTeam };select distinct ?a where { ?x dbo_formerTeam ?a . ?x dbp_playedFor ?uri . ?uri a dbo_SportsTeam };4a4e462a65d545da8ed589257c9a7b03
http://dbpedia.org/ontology/SportsTeam;;;For how many other teams have the members of <A> played?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_playedFor <A> . ?x dbo_formerTeam ?uri };select distinct ?a where { ?x dbp_playedFor ?a . ?x dbo_formerTeam ?uri };f96d57842d93417d8597a69c57604dd8
http://dbpedia.org/ontology/SportsLeague;;;For how many teams have the league players of <A>, previously played?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_league <A> . ?x dbo_formerTeam ?uri };select distinct ?a where { ?x dbp_league ?a . ?x dbo_formerTeam ?uri };a7c87f40069e4564932474884de6f858
http://dbpedia.org/ontology/SportsTeam;;;For which clubs do the players of <A> play for?;SELECT DISTINCT ?uri where { <A> dbp_name ?x . ?x dbo_team ?uri . ?x a dbo_SoccerPlayer };select distinct ?a where { ?a dbp_name ?x . ?x dbo_team ?uri . ?x a dbo_SoccerPlayer };fdfee7b9d0c14c7eb2865ce63f009f2d
http://dbpedia.org/ontology/SportsTeam;;;For which other teams do members of <A> play?;SELECT DISTINCT ?uri where { ?x dbp_nationalteam <A> . ?x dbo_team ?uri };select distinct ?a where { ?x dbp_nationalteam ?a . ?x dbo_team ?uri };aaab23649cce43d6957cdd09c3a4ea47
http://dbpedia.org/ontology/SportsTeam;;;For which other teams have the past <A> members played?;SELECT DISTINCT ?uri where { ?x dbo_formerTeam <A> . ?x dbp_playedFor ?uri };select distinct ?a where { ?x dbo_formerTeam ?a . ?x dbp_playedFor ?uri };3a91f21a1ee04fa5a47b2f2b97a707ec
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Athlete;;For which team did <A> and <B> both play atleast once?;SELECT DISTINCT ?uri where { <A> dbp_playedFor ?uri . <B> dbp_playedFor ?uri };select distinct ?a, ?b where { ?a dbp_playedFor ?uri . ?b dbp_playedFor ?uri };8dc6914347504e2983925818c0616850
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Athlete;;For which team did both <B> and <A> debuted ?;SELECT DISTINCT ?uri where { <B> dbo_debutTeam ?uri . <A> dbo_debutTeam ?uri };select distinct ?a, ?b where { ?b dbo_debutTeam ?uri . ?a dbo_debutTeam ?uri };2874d474d7134582be3c5ad5c4600b92
http://dbpedia.org/ontology/Athlete;http://dbpedia.org/ontology/Athlete;;For which team do <A> and <B> currently play for?;SELECT DISTINCT ?uri where { <A> dbp_currentTeam ?uri . <B> dbp_currentTeam ?uri };select distinct ?a, ?b where { ?a dbp_currentTeam ?uri . ?b dbp_currentTeam ?uri };03a102b6e3c94e6d819336676a2e112d
http://dbpedia.org/ontology/Athlete;;;For which team does <A> play ?;SELECT DISTINCT ?uri where { <A> dbo_team ?uri };select distinct ?a where { ?a dbo_team ?uri };6e7de39eb6f7486286b10b30a81637ab
http://dbpedia.org/ontology/Athlete;;;For which team does <A> play for?;SELECT DISTINCT ?uri where { <A> dbo_team ?uri };select distinct ?a where { ?a dbo_team ?uri };a82ecf0242f748acbf844b9c3181614a
http://dbpedia.org/ontology/Athlete;;;For which teams did <A> play for?;SELECT DISTINCT ?uri where { <A> dbo_team ?uri };select distinct ?a where { ?a dbo_team ?uri };a08a81d7bc32418fa69f9ee7611d119c
;;;For which teams did the <A> graduated players play their first game?;SELECT DISTINCT ?uri where { ?x dbp_college <A> . ?x dbo_debutTeam ?uri . ?x a dbo_Athlete };select distinct ?a where { ?x dbp_college ?a . ?x dbo_debutTeam ?uri . ?x a dbo_Athlete };e4f65c146f2447c0b3c8147f59a837e1
http://dbpedia.org/ontology/SportsEvent;;;From how many different places have participants of <A> come?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_race <A> . ?x dbp_birthPlace ?uri };select distinct ?a where { ?x dbp_race ?a . ?x dbp_birthPlace ?uri };13648ac67f4843b3ad93c7137fcb34bd
http://dbpedia.org/ontology/SportsEvent;;;From what countries have people participated in the <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_race <A> . ?x dbo_birthPlace ?uri };select distinct ?a where { ?x dbp_race ?a . ?x dbo_birthPlace ?uri };f38ad466348b4ec3ae7a9bcef89d6c51
http://dbpedia.org/ontology/Athlete;;;From which team did <A> played ?;SELECT DISTINCT ?uri where { <A> dbp_pastteams ?uri };select distinct ?a where { ?a dbp_pastteams ?uri };e2c86da7511a495c8e6a199690371c48
http://dbpedia.org/class/yago/Trainer110722575;;;Give me a count of all ice hockey players whose teams are headcoached by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_headCoach <A> . ?uri dbo_team ?x . ?uri a dbo_IceHockeyPlayer };select distinct ?a where { ?x dbp_headCoach ?a . ?uri dbo_team ?x . ?uri a dbo_IceHockeyPlayer };f3a7adce77844beb83973ad768b686b0
;;;Give me a count of basketball players whose member of sports team is <A>?;SELECT DISTINCT COUNT(?uri) where { ?uri dbp_team <A> };select distinct ?a where { ?uri dbp_team ?a };29d041b6917e47cbbcc098c7a848a397
;;;Give me a list of all the people driving at pole positions in the Grand Prixes where <A> first team?;SELECT DISTINCT ?uri where { ?x dbp_firstTeam <A> . ?x dbo_poleDriver ?uri . ?x a dbo_GrandPrix };select distinct ?a where { ?x dbp_firstTeam ?a . ?x dbo_poleDriver ?uri . ?x a dbo_GrandPrix };900ed9da86ce4991a9cef44d4e61b24f
http://dbpedia.org/ontology/Person;;;Give me all martial artists trained by <A>.;SELECT DISTINCT ?uri where { ?uri dbo_trainer <A> . ?uri a dbo_MartialArtist };select distinct ?a where { ?uri dbo_trainer ?a . ?uri a dbo_MartialArtist };2581702c56f24e0498481ea703252cc9
;;;Give me an estimate number of races where horses grandsired by the <A> have raced in?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_grandsire <A> . ?x dbp_race ?uri . ?uri a dbo_HorseRace };select distinct ?a where { ?x dbo_grandsire ?a . ?x dbp_race ?uri . ?uri a dbo_HorseRace };c6eee71ddd2745a6a35018dfa232f4bb
http://dbpedia.org/ontology/SportsTeam;;;Give me the count of tenants of the stadia whose one of the tenants is <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_tenants <A> . ?x dbp_tenants ?uri };select distinct ?a where { ?x dbp_tenants ?a . ?x dbp_tenants ?uri };7901e474e8734da4b709fb1cae144d23
http://dbpedia.org/class/yago/Trainer110722575;;;Give me the number of home stadiums of teams managed by <A>.;SELECT DISTINCT COUNT(?uri) where { ?x dbp_manager <A> . ?x dbo_homeStadium ?uri };select distinct ?a where { ?x dbp_manager ?a . ?x dbo_homeStadium ?uri };7cd0eadad948412c89a6e72b70ef5624
http://dbpedia.org/ontology/SportsTeam;http://dbpedia.org/ontology/SportsTeam;;Give the name of the  managers of <A> and <B>?;SELECT DISTINCT ?uri where { ?uri dbp_managerclubs <A> . ?uri dbp_managerclubs <B> };select distinct ?a, ?b where { ?uri dbp_managerclubs ?a . ?uri dbp_managerclubs ?b };aa39669014fd44328c99e0cd54b58afb
;;;Horses grandsired by <A>  have won which awards?;SELECT DISTINCT ?uri where { ?x dbo_grandsire <A> . ?x dbo_honours ?uri . ?x a dbo_Horse };select distinct ?a where { ?x dbo_grandsire ?a . ?x dbo_honours ?uri . ?x a dbo_Horse };b1f5915a9e9043c0b787d37137909a5a
;;;Horses sired by <A> have participated in which races?;SELECT DISTINCT ?uri where { ?x dbo_sire <A> . ?x dbp_race ?uri . ?x a dbo_Horse };select distinct ?a where { ?x dbo_sire ?a . ?x dbp_race ?uri . ?x a dbo_Horse };c5daa94158494f458cac5372dfc1da23
;;;How many athletic associations are there in all of the <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_type <A> . ?x dbp_athletics ?uri };select distinct ?a where { ?x dbp_type ?a . ?x dbp_athletics ?uri };c4dc2cdbdbc34b52a791cf49139f4a8f
;;;How many basketball players studied in the <A>?;SELECT DISTINCT COUNT(?uri) where { ?uri dbo_college <A> . ?uri a dbo_BasketballPlayer };select distinct ?a where { ?uri dbo_college ?a . ?uri a dbo_BasketballPlayer };a74dc03be29c445da9b7b70e054546d1
;;;How many different mascots are there of the <A> teams?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_athletics <A> . ?x dbp_mascot ?uri };select distinct ?a where { ?x dbp_athletics ?a . ?x dbp_mascot ?uri };21aefb3be51e45ccb573c41d235eb2c4
;;;How many different pole drivers are there, of the GPs when <A> the first team?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_firstTeam <A> . ?x dbo_poleDriver ?uri . ?uri a dbo_FormulaOneRacer };select distinct ?a where { ?x dbp_firstTeam ?a . ?x dbo_poleDriver ?uri . ?uri a dbo_FormulaOneRacer };c015a34029f941aeb5c25cfc4bab4c52
http://dbpedia.org/ontology/SportsTeam;;;How many first drivers have participated when <A> was a first team?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_firstTeam <A> . ?x dbo_firstDriver ?uri };select distinct ?a where { ?x dbp_firstTeam ?a . ?x dbo_firstDriver ?uri };c6faa5c6368d4328b6ff164344475881
;;;How many games are played at universities affiliated with the <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_affiliation <A> . ?x dbo_sport ?uri };select distinct ?a where { ?x dbo_affiliation ?a . ?x dbo_sport ?uri };de9f7d4ab7234f029fe2a69b1fb26c8e
;;;How many games are played at universities in <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_state <A> . ?x dbp_athletics ?uri };select distinct ?a where { ?x dbp_state ?a . ?x dbp_athletics ?uri };3f0c5c6e16f44478976a62d32ee3a123
;;;How many golf players are there in <A> ?;SELECT DISTINCT COUNT(?uri) where { ?uri dbo_college <A> . ?uri a dbo_GolfPlayer };select distinct ?a where { ?uri dbo_college ?a . ?uri a dbo_GolfPlayer };279ba468ad7c402ea5b91c6b11a7dd1c
http://dbpedia.org/class/yago/Trainer110722575;;;How many had their debut team coached by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_coach <A> . ?uri dbo_debutTeam ?x };select distinct ?a where { ?x dbp_coach ?a . ?uri dbo_debutTeam ?x };4ead31ba05b240b792523ee77e1c2d85
http://dbpedia.org/ontology/SportsTeam;http://dbpedia.org/ontology/SportsTeam;;How many have former teams as <A> and <B>?;SELECT DISTINCT COUNT(?uri) where { ?uri dbo_formerTeam <A> . ?uri dbo_formerTeam <B> };select distinct ?a, ?b where { ?uri dbo_formerTeam ?a . ?uri dbo_formerTeam ?b };113d32b939f643a3ba85439d8bf95a1f
http://dbpedia.org/ontology/Person;;;How many home stadium are there, of the soccer club seasons whose chairman is <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp_chairman <A> . ?x dbo_homeStadium ?uri };select distinct ?a where { ?x dbp_chairman ?a . ?x dbo_homeStadium ?uri };5cb7cae6ad1c4e6884cdf454075a9ec5
http://dbpedia.org/ontology/Person;;;How many home stadiums are there of the seasons whose chairman in <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo_chairman <A> . ?x dbo_homeStadium ?uri };select distinct ?a where { ?x dbo_chairman ?a . ?x dbo_homeStadium ?uri };4a249054ec63491c84cf76d9d1aff14e
