http://dbpedia.org/ontology/MusicGenre;;;Does the stylistic origins of <A> lie in the <B>?;ASK where { <A> dbp:stylisticOrigins <B> };select distinct ?a, ?b where { ?a dbp:stylisticOrigins ?b };574ac42d309a4676893b0f1e4f291a36
http://dbpedia.org/ontology/Broadcaster;;;Give me a count of everything owned by the network whose sister name is <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:sisterNames <A> . ?uri dbp:network ?x };select distinct ?a where { ?x dbp:sisterNames ?a . ?uri dbp:network ?x };921e9607ab704a2293e0d3c7a2e6dbe3
http://dbpedia.org/ontology/Person;;;Give me everything owned by networks which is lead by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:keyPerson <A> . ?uri dbo:network ?x };select distinct ?a where { ?x dbo:keyPerson ?a . ?uri dbo:network ?x };3dbc2bb2e2064e068bbd736158623ba3
http://dbpedia.org/ontology/Person;;;Give me the total number of architect of the buildings whose one of the  architect was <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:architect <A> . ?x dbp:architect ?uri };select distinct ?a where { ?x dbp:architect ?a . ?x dbp:architect ?uri };681e53e68393454b864693eaa0ee2eb7
;;;How many architects are there who have made something used by <A>?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:tenant <A> . ?x dbp:architect ?uri };select distinct ?a where { ?x dbo:tenant ?a . ?x dbp:architect ?uri };acbfdfd774604545abda627572f18dca
http://dbpedia.org/ontology/TelevisionShow;;;How many important things has the painter <A> done?;SELECT DISTINCT COUNT(?uri) where { <A> dbp:creator ?x . ?x dbo:notableWork ?uri };select distinct ?a where { ?a dbp:creator ?x . ?x dbo:notableWork ?uri };0aef9a11ec194002b66c6ff62f383798
http://dbpedia.org/ontology/Writer;;;How many important works have been done by <A>?;SELECT DISTINCT COUNT(?uri) where { <A> dbo:notableWork ?uri };select distinct ?a where { ?a dbo:notableWork ?uri };0dbbb933294f48bcab3c33d1298ef7e1
http://dbpedia.org/ontology/MusicGenre;;;How many items belong to the <A> genre?;SELECT DISTINCT COUNT(?uri) where { ?uri dbp:genre <A> };select distinct ?a where { ?uri dbp:genre ?a };8ae784fd30814515b6229d039f232b79
http://dbpedia.org/ontology/Architect;;;How many other architect are there of the historic places whose architect is also <A> ?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:architect <A> . ?x dbo:architect ?uri };select distinct ?a where { ?x dbo:architect ?a . ?x dbo:architect ?uri };25e3cd095c5a460e818600f9908859d5
http://dbpedia.org/ontology/Person;;;How many people have parterned with the person choroegraphed by <A> in the past?;SELECT DISTINCT COUNT(?uri) where { ?x dbo:formerChoreographer <A> . ?x dbo:formerPartner ?uri . ?uri a dbo:Person };select distinct ?a where { ?x dbo:formerChoreographer ?a . ?x dbo:formerPartner ?uri . ?uri a dbo:Person };f6f3a47cf61449bdac6126a01ad39c30
http://dbpedia.org/ontology/Broadcaster;;;How many things are aired on <A>?;SELECT DISTINCT COUNT(?uri) where { ?uri dbo:network <A> };select distinct ?a where { ?uri dbo:network ?a };602d5f8103c345b1bf3b59a8f4fbcb01
;;;In how many different places can I fnd <A> buildings?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:architecturalStyle <A> . ?x dbp:address ?uri };select distinct ?a where { ?x dbp:architecturalStyle ?a . ?x dbp:address ?uri };f0157809a86545afa67e70029372d9ef
http://dbpedia.org/class/yago/Entertainer109616922|http://dbpedia.org/ontology/MusicalArtist;;;In how many languages did <A> sing?;SELECT DISTINCT COUNT(?uri) where { ?x dbp:artist <A> . ?x dbp:language ?uri };select distinct ?a where { ?x dbp:artist ?a . ?x dbp:language ?uri };522b9a5a5c03491bbbb0b8eb89fc063f
http://dbpedia.org/ontology/Architect;;;In which city are buildings by <A> found?;SELECT DISTINCT ?uri where { ?x dbo:architect <A> . ?x dbp:locationTown ?uri . ?x a dbo:Building };select distinct ?a where { ?x dbo:architect ?a . ?x dbp:locationTown ?uri . ?x a dbo:Building };2fd09016a75d42d4b3601fc9712d3ae5
http://dbpedia.org/ontology/Artwork;http://dbpedia.org/ontology/ArchitecturalStructure;;Is <A> in <B>?;ASK where { <A> dbp:museum <B> };select distinct ?a, ?b where { ?a dbp:museum ?b };24df8c770302477ea971c6535bda9937
http://dbpedia.org/ontology/MusicGenre;http://dbpedia.org/ontology/TelevisionShow;;Is <A> inspired from <B>?;ASK where { <A> dbo:stylisticOrigin <B> };select distinct ?a, ?b where { ?a dbo:stylisticOrigin ?b };4d16a08db93348988792d0efc91d6ae6
http://dbpedia.org/ontology/Artist;http://dbpedia.org/ontology/WrittenWork;;Is <A> the illustration by of <B>?;ASK where { <B> dbp:illustrator <A> };select distinct ?a, ?b where { ?b dbp:illustrator ?a };a9898ec7205044eeb0890978e7e8c771
http://dbpedia.org/ontology/ArchitecturalStructure;http://dbpedia.org/ontology/Artwork;;Is <A> the museum of <B>?;ASK where { <B> dbp:museum <A> };select distinct ?a, ?b where { ?b dbp:museum ?a };78629f144207411aaaf8e5d9dd60022e
